hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc003qjy.3	chr6	-	144261436	144329541	5325	ENST00000429150	PLAGL1
uc010khl.3	chr6	-	144261436	144329541	5325	ENST00000392309	PLAGL1
uc010khm.3	chr6	-	144261436	144329541	5325	ENST00000416623	PLAGL1
uc003qjz.3	chr6	-	144261436	144329541	5325	ENST00000392309	PLAGL1
uc003qka.3	chr6	-	144261436	144329541	5325	ENST00000360537	PLAGL1
uc003qkb.3	chr6	-	144261436	144329541	5325	ENST00000392307	PLAGL1
uc003qkc.3	chr6	-	144261436	144329541	5325	ENST00000416623	PLAGL1
uc003qkd.3	chr6	-	144261436	144329541	5325	ENST00000392307	PLAGL1
uc003qke.3	chr6	-	144261436	144329541	5325	ENST00000392309	PLAGL1
uc003qkf.3	chr6	-	144261436	144329541	5325	ENST00000416623	PLAGL1
uc003qkg.3	chr6	-	144261436	144329541	5325	ENST00000392307	PLAGL1
uc003qkh.3	chr6	-	144261436	144329541	5325	ENST00000392309	PLAGL1
uc003qki.3	chr6	-	144261436	144385735	5325	ENST00000444202	PLAGL1
uc003qkj.3	chr6	-	144261436	144385735	5325	ENST00000444202	PLAGL1
uc003qkk.3	chr6	-	144261436	144385735	5325	ENST00000437412	PLAGL1
uc003qkl.3	chr6	-	144261436	144385735	5325	ENST00000437412	PLAGL1
uc003qkm.3	chr6	-	144261436	144385735	5325	ENST00000444202	PLAGL1
uc010khn.3	chr6	-	144261436	144385735	5325	ENST00000444202	PLAGL1
uc003qkn.3	chr6	-	144261436	144385735	5325	ENST00000444202	PLAGL1
uc003qko.3	chr6	-	144261436	144385735	5325	ENST00000444202	PLAGL1
uc003qkp.3	chr6	-	144261436	144385735	5325	ENST00000437412	PLAGL1
uc021zgj.1	chr6	-	144262560	144263796	n/a	n/a	PLAGL1
uc003qkr.1	chr6	-	144416017	144416754	83443	ENST00000367569	SF3B5
uc003qks.4	chr6	+	144471653	144513076	8676	ENST00000367568	STX11
uc021zgk.1	chr6	+	144507764	144508628	n/a	n/a	STX11
uc010khq.1	chr6	+	144607489	144801118	7402	ENST00000367545	UTRN
uc003qkt.3	chr6	+	144612872	145174170	7402	ENST00000367545	UTRN
uc003qku.3	chr6	-	145946439	145992467	7957	ENST00000367519	EPM2A
uc003qkv.3	chr6	-	145946439	146056991	7957	ENST00000367519	EPM2A
uc003qkw.3	chr6	-	145946439	146056991	7957	ENST00000367519	EPM2A
uc010khr.3	chr6	-	145946439	146056991	7957	ENST00000367519	EPM2A
uc003qkx.3	chr6	-	145946439	146057122	7957	ENST00000367519	EPM2A
uc003qla.3	chr6	-	146119271	146135921	84085	ENST00000237281	FBXO30
uc003qlf.3	chr6	-	146205944	146285233	257218	ENST00000367503	SHPRH
uc003qle.3	chr6	-	146205944	146285233	257218	ENST00000367503	SHPRH
uc003qlg.1	chr6	-	146224391	146276490	257218	ENST00000433355	SHPRH
uc003qlh.3	chr6	-	146238251	146254314	257218	ENST00000519632	SHPRH
uc003qli.1	chr6	-	146239552	146248472	257218	ENST00000523276	SHPRH
uc003qlj.1	chr6	-	146256042	146285559	257218	ENST00000519632	SHPRH
uc010khu.1	chr6	+	146348781	146480741	2911	ENST00000507005	GRM1
uc010khv.2	chr6	+	146348781	146758734	2911	ENST00000392299	GRM1
uc010khw.2	chr6	+	146348781	146758734	2911	ENST00000361719	GRM1
uc003qll.3	chr6	+	146348917	146758734	2911	ENST00000492807	GRM1
uc011edz.2	chr6	+	146350333	146758734	2911	ENST00000492807	GRM1
uc011eea.2	chr6	+	146350333	146758734	2911	ENST00000492807	GRM1
uc003qln.1	chr6	+	146864827	146876086	10981	ENST00000367495	RAB32
uc003qlz.3	chr6	+	147525493	147711612	134957	ENST00000367481	STXBP5
uc010khz.2	chr6	+	147525493	147711612	134957	ENST00000367481	STXBP5
uc003qly.3	chr6	+	147527106	147711612	134957	ENST00000367481	STXBP5
uc003qma.4	chr6	+	147646094	147661829	134957	ENST00000321680	STXBP5
uc003qme.1	chr6	+	148663728	148873184	23328	ENST00000367467	SASH1
uc011eeb.1	chr6	+	148829899	148865954	23328	ENST00000367467	SASH1
uc003qmf.1	chr6	+	148845548	148873184	23328	ENST00000367467	SASH1
uc003qml.3	chr6	+	149721494	149722182	387082	ENST00000326669	SUMO4
uc003qmo.2	chr6	-	149825630	149867238	85313	ENST00000253329	PPIL4
uc003qmp.2	chr6	-	149836291	149867238	85313	ENST00000253329	PPIL4
uc003qmr.2	chr6	-	149916010	149959728	11104	ENST00000335647	KATNA1
uc003qms.3	chr6	-	149916010	149969940	11104	ENST00000367411	KATNA1
uc003qmt.3	chr6	-	149916010	149969940	11104	ENST00000335643	KATNA1
uc011eed.1	chr6	-	149918631	149959696	11104	ENST00000335643	KATNA1
uc010kif.2	chr6	-	149979288	150037561	9113	ENST00000543571	LATS1
uc003qmu.2	chr6	-	149979288	150039392	9113	ENST00000543571	LATS1
uc003qmv.2	chr6	-	149996739	150023402	9113	ENST00000542747	LATS1
uc003qmw.3	chr6	-	150004054	150039392	9113	ENST00000392273	LATS1
uc010kig.1	chr6	-	150004214	150039392	9113	ENST00000543571	LATS1
uc003qmx.4	chr6	-	150045451	150057758	348995	ENST00000340413	NUP43
uc003qmz.3	chr6	-	150045456	150067688	348995	ENST00000340413	NUP43
uc011eef.1	chr6	-	150047464	150067688	348995	ENST00000367403	NUP43
uc003qna.3	chr6	+	150070830	150123667	5110	ENST00000367378	PCMT1
uc003qnb.3	chr6	+	150070830	150132557	5110	ENST00000367380	PCMT1
uc003qne.3	chr6	+	150070830	150132557	5110	ENST00000367380	PCMT1
uc011eeg.2	chr6	+	150070830	150132557	5110	ENST00000367380	PCMT1
uc003qnd.3	chr6	+	150070830	150132557	5110	ENST00000367380	PCMT1
uc003qnf.3	chr6	+	150070830	150132557	5110	ENST00000367380	PCMT1
uc003qng.2	chr6	-	150139893	150185480	84918	ENST00000239367	LRP11
uc003qnh.1	chr6	-	150146810	150185480	84918	ENST00000239367	LRP11
uc003qnj.3	chr6	-	150204510	150217195	135250	ENST00000532335	RAET1E
uc003qnl.1	chr6	-	150209600	150212170	135250	ENST00000357183	RAET1E
uc003qnk.2	chr6	-	150209600	150212170	135250	ENST00000357183	RAET1E
uc010kih.1	chr6	-	150209600	150212170	135250	ENST00000357183	RAET1E
uc021zgq.1	chr6	-	150210231	150212170	135250	ENST00000529948	RAET1E
uc010kii.1	chr6	-	150238013	150244214	353091	ENST00000367360	RAET1G
uc003qnm.2	chr6	-	150238013	150244214	353091	ENST00000367360	RAET1G
uc003qno.3	chr6	+	150263135	150270368	80328	ENST00000367351	ULBP2
uc010kij.3	chr6	+	150263135	150270368	80328	ENST00000367351	ULBP2
uc003qnp.3	chr6	+	150285142	150294846	80329	ENST00000229708	ULBP1
uc011eej.1	chr6	-	150383340	150386809	79465	ENST00000367339	ULBP3
uc003qns.3	chr6	-	150385720	150390283	79465	ENST00000367339	ULBP3
uc011eek.1	chr6	-	150386533	150390283	79465	ENST00000367339	ULBP3
uc003qnv.2	chr6	+	150690027	150725765	389434	ENST00000344419	IYD
uc003qnx.2	chr6	+	150690027	150725765	389434	ENST00000229447	IYD
uc003qnu.2	chr6	+	150690027	150725765	389434	ENST00000344419	IYD
uc003qnw.2	chr6	+	150690027	150725765	389434	ENST00000229447	IYD
uc010kik.2	chr6	+	150690027	150725765	389434	ENST00000344419	IYD
uc003qoa.2	chr6	+	151186814	151220136	25902	ENST00000367307	MTHFD1L
uc011een.2	chr6	+	151186814	151413723	25902	ENST00000367321	MTHFD1L
uc003qob.3	chr6	+	151186814	151423023	25902	ENST00000367321	MTHFD1L
uc021zgs.1	chr6	+	151186814	151423023	25902	ENST00000367321	MTHFD1L
uc021zgt.1	chr6	+	151187468	151423023	25902	ENST00000367321	MTHFD1L
uc010kil.3	chr6	+	151187630	151220136	25902	ENST00000367307	MTHFD1L
uc003qoc.3	chr6	+	151196378	151423023	25902	ENST00000367321	MTHFD1L
uc011eep.2	chr6	+	151561133	151679694	9590	ENST00000402676	AKAP12
uc003qoe.3	chr6	+	151561508	151679694	9590	ENST00000402676	AKAP12
uc003qof.3	chr6	+	151646665	151679694	9590	ENST00000402676	AKAP12
uc010kim.3	chr6	+	151646665	151679694	9590	ENST00000402676	AKAP12
uc003qog.3	chr6	+	151662820	151679694	9590	ENST00000402676	AKAP12
uc003qoh.3	chr6	-	151685249	151712677	57621	ENST00000325144	ZBTB2
uc011eeq.2	chr6	-	151725896	151765760	55005	ENST00000336451	RMND1
uc003qoi.3	chr6	-	151725896	151773316	55005	ENST00000367303	RMND1
uc031spy.1	chr6	-	151725896	151773316	55005	ENST00000367303	RMND1
uc003qoj.3	chr6	-	151757369	151766960	55005	ENST00000491268	RMND1
uc011eer.1	chr6	-	151757554	151766960	55005	ENST00000491268	RMND1
uc003qok.1	chr6	+	151773421	151791232	79624	ENST00000367294	C6orf211
uc011ees.1	chr6	+	151773421	151791232	79624	ENST00000367294	C6orf211
uc031spz.1	chr6	+	151977829	152129499	2099	ENST00000440973	ESR1
uc031sqa.1	chr6	+	151977829	152163922	2099	ENST00000440973	ESR1
uc031sqb.1	chr6	+	151977829	152163922	2099	ENST00000440973	ESR1
uc031sqc.1	chr6	+	151977829	152163922	2099	ENST00000338799	ESR1
uc031sqd.1	chr6	+	151977829	152163922	2099	ENST00000440973	ESR1
uc031sqe.1	chr6	+	151977829	152163922	2099	ENST00000440973	ESR1
uc031sqf.1	chr6	+	151977829	152163922	2099	ENST00000338799	ESR1
uc021zgx.1	chr6	+	152011630	152163922	2099	ENST00000440973	ESR1
uc021zgy.1	chr6	+	152011630	152163922	2099	ENST00000440973	ESR1
uc003qom.4	chr6	+	152011630	152424408	2099	ENST00000440973	ESR1
uc010kin.3	chr6	+	152126807	152424408	2099	ENST00000443427	ESR1
uc010kio.3	chr6	+	152126807	152424408	2099	ENST00000443427	ESR1
uc010kip.3	chr6	+	152126807	152424408	2099	ENST00000443427	ESR1
uc003qon.4	chr6	+	152128453	152424408	2099	ENST00000443427	ESR1
uc010kir.3	chr6	+	152128813	152424408	2099	ENST00000206249	ESR1
uc003qoo.4	chr6	+	152128813	152424408	2099	ENST00000206249	ESR1
uc010kiq.3	chr6	+	152128813	152424408	2099	ENST00000206249	ESR1
uc021zgz.1	chr6	+	152163731	152420056	2099	ENST00000338799	ESR1
uc011eeu.2	chr6	+	152163731	152424408	2099	ENST00000456483	ESR1
uc011eev.2	chr6	+	152163731	152424408	2099	ENST00000456483	ESR1
uc011eew.2	chr6	+	152163731	152424408	2099	ENST00000456483	ESR1
uc011eet.2	chr6	+	152163731	152424408	2099	ENST00000456483	ESR1
uc010kis.3	chr6	+	152163731	152424408	2099	ENST00000456483	ESR1
uc021zha.1	chr6	+	152163858	152424408	2099	ENST00000456483	ESR1
uc011eex.2	chr6	+	152201789	152424408	2099	ENST00000443427	ESR1
uc010kit.1	chr6	+	152265307	152382259	2099	ENST00000338799	ESR1
uc011eey.2	chr6	+	152265307	152424408	2099	ENST00000443427	ESR1
uc011eez.2	chr6	-	152442818	152506513	23345	ENST00000367255	SYNE1
uc003qoq.4	chr6	-	152442818	152510542	23345	ENST00000367255	SYNE1
uc003qor.4	chr6	-	152442818	152547011	23345	ENST00000423061	SYNE1
uc003qos.4	chr6	-	152442818	152639514	23345	ENST00000356820	SYNE1
uc003qot.4	chr6	-	152442818	152957986	23345	ENST00000423061	SYNE1
uc003qou.4	chr6	-	152442818	152958534	23345	ENST00000367255	SYNE1
uc010kiy.1	chr6	-	152598636	152623239	23345	ENST00000489156	SYNE1
uc031sqg.1	chr6	-	152630702	152642679	23345	ENST00000423061	SYNE1
uc031sqh.1	chr6	-	152630702	152643098	23345	ENST00000423061	SYNE1
uc031sqi.1	chr6	-	152636356	152639514	23345	ENST00000490135	SYNE1
uc031sqj.1	chr6	-	152636356	152642679	23345	ENST00000490135	SYNE1
uc031sqk.1	chr6	-	152636356	152643098	23345	ENST00000490135	SYNE1
uc010kiz.4	chr6	-	152636356	152655408	23345	ENST00000490135	SYNE1
uc010kja.2	chr6	-	152656412	152702497	23345	ENST00000471834	SYNE1
uc003qov.3	chr6	-	152688131	152702497	23345	ENST00000454018	SYNE1
uc010kjb.1	chr6	-	152697199	152957940	23345	ENST00000461872	SYNE1
uc003qow.3	chr6	-	152748738	152784025	23345	ENST00000367253	SYNE1
uc003qox.1	chr6	-	152756525	152804384	23345	ENST00000413186	SYNE1
uc003qoz.2	chr6	-	152774550	152793764	23345	ENST00000495090	SYNE1
uc003qoy.2	chr6	-	152774550	152793764	23345	ENST00000495090	SYNE1
uc003qpa.1	chr6	-	152783664	152949689	23345	ENST00000466159	SYNE1
uc031sql.1	chr6	-	152799050	152958534	23345	ENST00000448038	SYNE1
uc003qpe.4	chr6	+	153071931	153080902	7432	ENST00000367244	VIP
uc003qpf.4	chr6	+	153071931	153080902	7432	ENST00000367243	VIP
uc010kjd.4	chr6	+	153071931	153080902	7432	ENST00000367243	VIP
uc003qpg.3	chr6	-	153291657	153304203	26271	ENST00000229758	FBXO5
uc003qph.3	chr6	-	153291657	153304740	26271	ENST00000367241	FBXO5
uc003qpi.4	chr6	-	153308399	153323925	54516	ENST00000367233	MTRF1L
uc003qpl.4	chr6	-	153308399	153323925	54516	ENST00000367231	MTRF1L
uc011efa.2	chr6	-	153308399	153323925	54516	ENST00000367233	MTRF1L
uc003qpk.4	chr6	-	153308399	153323925	54516	ENST00000367230	MTRF1L
uc003qpj.4	chr6	-	153308399	153323925	54516	ENST00000464135	MTRF1L
uc003qpm.3	chr6	-	153332031	153452389	26575	ENST00000206262	RGS17
uc011efb.2	chr6	+	154331630	154411313	4988	ENST00000434900	OPRM1
uc011efd.2	chr6	+	154331630	154440594	4988	ENST00000330432	OPRM1
uc011efe.2	chr6	+	154331630	154440594	4988	ENST00000330432	OPRM1
uc011efc.1	chr6	+	154331635	154440594	4988	ENST00000330432	OPRM1
uc003qpn.2	chr6	+	154360442	154413073	4988	ENST00000428397	OPRM1
uc031sqm.1	chr6	+	154360442	154413098	4988	ENST00000360422	OPRM1
uc003qpo.1	chr6	+	154360442	154414655	4988	ENST00000229768	OPRM1
uc011eff.1	chr6	+	154360442	154428787	4988	ENST00000419506	OPRM1
uc011efg.1	chr6	+	154360442	154428787	4988	ENST00000360422	OPRM1
uc011efi.2	chr6	+	154360442	154430153	4988	ENST00000414028	OPRM1
uc011efh.1	chr6	+	154360442	154430153	4988	ENST00000435918	OPRM1
uc003qpq.1	chr6	+	154360442	154431588	4988	ENST00000360422	OPRM1
uc031sqn.1	chr6	+	154360442	154440594	4988	ENST00000330432	OPRM1
uc003qpr.2	chr6	+	154360442	154440594	4988	ENST00000330432	OPRM1
uc003qpt.1	chr6	+	154360442	154568001	4988	ENST00000360422	OPRM1
uc003qpp.2	chr6	+	154360545	154430153	4988	ENST00000519083	OPRM1
uc031sqo.1	chr6	+	154360545	154431588	4988	ENST00000452687	OPRM1
uc003qps.2	chr6	+	154360545	154440594	4988	ENST00000330432	OPRM1
uc031sqp.1	chr6	+	154360545	154440594	4988	ENST00000330432	OPRM1
uc010kjg.2	chr6	+	154407641	154440594	4988	ENST00000522236	OPRM1
uc003qpu.2	chr6	+	154410896	154413073	4988	ENST00000522382	OPRM1
uc003qpv.3	chr6	-	154475617	154534464	26034	ENST00000265198	IPCEF1
uc003qpw.3	chr6	-	154475617	154651215	26034	ENST00000265198	IPCEF1
uc003qpx.3	chr6	-	154475617	154677900	26034	ENST00000265198	IPCEF1
uc010kjh.3	chr6	-	154475617	154677900	26034	ENST00000265198	IPCEF1
uc021zhc.1	chr6	-	154475617	154831753	26034	ENST00000265198	IPCEF1
uc021zhd.1	chr6	-	154520801	154732276	26034	ENST00000367220	IPCEF1
uc021zhe.1	chr6	-	154520801	154732276	26034	ENST00000367220	IPCEF1
uc003qpy.3	chr6	-	154726432	154831753	154043	ENST00000367213	CNKSR3
uc003qqb.3	chr6	+	155153830	155578857	26230	ENST00000461783	TIAM2
uc003qqe.3	chr6	+	155411422	155578857	26230	ENST00000318981	TIAM2
uc010kjj.3	chr6	+	155458310	155578857	26230	ENST00000456144	TIAM2
uc003qqf.3	chr6	+	155469243	155578857	26230	ENST00000367174	TIAM2
uc011efl.1	chr6	+	155470285	155578324	26230	ENST00000528391	TIAM2
uc003qqg.3	chr6	+	155470285	155578857	26230	ENST00000318981	TIAM2
uc003qqh.3	chr6	+	155538096	155578857	26230	ENST00000318981	TIAM2
uc003qqj.4	chr6	-	155577263	155635617	51106	ENST00000367166	TFB1M
uc003qqk.3	chr6	-	155578802	155635617	51106	ENST00000367166	TFB1M
uc003qqo.3	chr6	+	157099063	157531913	57492	ENST00000367148	ARID1B
uc003qqp.3	chr6	+	157099063	157531913	57492	ENST00000367148	ARID1B
uc003qqn.3	chr6	+	157099063	157531913	57492	ENST00000367148	ARID1B
uc003qqq.1	chr6	+	157256599	157473538	57492	ENST00000452544	ARID1B
uc003sih.4	chr6	-	157710053	157745253	729515	ENST00000400788	TMEM242
uc003qqv.1	chr6	+	158244293	158366109	51429	ENST00000392185	SNX9
uc011efm.2	chr6	+	158402887	158487667	8871	ENST00000367121	SYNJ2
uc003qqw.2	chr6	+	158402887	158515126	8871	ENST00000367121	SYNJ2
uc003qqx.2	chr6	+	158402887	158520207	8871	ENST00000355585	SYNJ2
uc003qqy.2	chr6	+	158438079	158520207	8871	ENST00000355585	SYNJ2
uc011efn.1	chr6	+	158438496	158487980	8871	ENST00000449859	SYNJ2
uc010kjo.1	chr6	+	158438496	158487980	8871	ENST00000449859	SYNJ2
uc003qqz.2	chr6	+	158480004	158520207	8871	ENST00000355585	SYNJ2
uc003qra.2	chr6	+	158491159	158520207	8871	ENST00000355585	SYNJ2
uc003qrd.3	chr6	+	158589378	158620376	404672	ENST00000438073	GTF2H5
uc011efo.2	chr6	+	158733691	158902570	56995	ENST00000367094	TULP4
uc003qrf.3	chr6	+	158733691	158932856	56995	ENST00000367097	TULP4
uc003qrg.3	chr6	+	158733691	158932856	56995	ENST00000367097	TULP4
uc003qrn.2	chr6	-	159057506	159065804	6993	ENST00000367089	DYNLT1
uc003qrp.3	chr6	+	159071045	159185908	94120	ENST00000297239	SYTL3
uc003qrr.3	chr6	+	159071045	159185908	94120	ENST00000297239	SYTL3
uc003qro.3	chr6	+	159071045	159185908	94120	ENST00000360448	SYTL3
uc003qrs.3	chr6	+	159071045	159185908	94120	ENST00000360448	SYTL3
uc011efq.2	chr6	+	159083781	159185908	94120	ENST00000360448	SYTL3
uc003qrx.3	chr6	-	159398265	159421198	83861	ENST00000367069	RSPH3
uc010kju.3	chr6	-	159398265	159421198	83861	ENST00000367069	RSPH3
uc011eft.2	chr6	-	159456026	159463371	117289	ENST00000367066	TAGAP
uc003qrz.3	chr6	-	159456026	159466184	117289	ENST00000367066	TAGAP
uc003qsa.3	chr6	-	159456026	159466184	117289	ENST00000367066	TAGAP
uc003qsb.3	chr6	-	159459943	159466184	117289	ENST00000338313	TAGAP
uc003qsg.3	chr6	-	160100148	160114353	6648	ENST00000538183	SOD2
uc003qsh.3	chr6	-	160100148	160114353	6648	ENST00000538183	SOD2
uc003qsi.1	chr6	-	160102754	160114353	6648	ENST00000538183	SOD2
uc011efu.1	chr6	-	160102754	160114353	6648	ENST00000538183	SOD2
uc011efv.1	chr6	-	160102754	160114353	6648	ENST00000538183	SOD2
uc003qsj.3	chr6	-	160112026	160114353	6648	ENST00000452684	SOD2
uc031sqt.1	chr6	+	160148029	160170453	9589	ENST00000337387	WTAP
uc003qsk.4	chr6	+	160148029	160170453	9589	ENST00000337387	WTAP
uc003qsl.4	chr6	+	160148029	160177352	9589	ENST00000358372	WTAP
uc010kjx.3	chr6	+	160148128	160170453	9589	ENST00000337387	WTAP
uc031squ.1	chr6	+	160148531	160170453	9589	ENST00000337387	WTAP
uc003qsn.4	chr6	+	160148531	160170453	9589	ENST00000337387	WTAP
uc031sqv.1	chr6	+	160148531	160177352	9589	ENST00000358372	WTAP
uc003qso.4	chr6	+	160172233	160177352	9589	ENST00000358372	WTAP
uc010kjy.3	chr6	+	160182988	160200087	39	ENST00000367048	ACAT2
uc011efw.2	chr6	+	160183510	160200087	39	ENST00000541436	ACAT2
uc031sqw.1	chr6	+	160196317	160200087	39	ENST00000472052	ACAT2
uc003qsr.3	chr6	-	160199529	160210735	6950	ENST00000321394	TCP1
uc003qss.3	chr6	-	160199529	160210735	6950	ENST00000321394	TCP1
uc010kka.1	chr6	-	160209468	160210735	6950	ENST00000546023	TCP1
uc010kkb.3	chr6	+	160211021	160219461	29074	ENST00000480842	MRPL18
uc003qsw.4	chr6	+	160211491	160219461	29074	ENST00000367034	MRPL18
uc003qsz.3	chr6	+	160327973	160329107	4142	ENST00000252660	MAS1
uc003qta.3	chr6	+	160390130	160527583	3482	ENST00000356956	IGF2R
uc003qtc.3	chr6	+	160542862	160579750	6580	ENST00000366963	SLC22A1
uc003qtd.3	chr6	+	160542862	160579750	6580	ENST00000366963	SLC22A1
uc003qti.4	chr6	+	160769404	160873611	6581	ENST00000275300	SLC22A3
uc011efx.3	chr6	+	160769404	160873611	6581	ENST00000275300	SLC22A3
uc003qtl.3	chr6	-	160952514	161087407	4018	ENST00000447678	LPA
uc021zhr.1	chr6	+	161123224	161132904	5340	ENST00000366924	PLG
uc003qtm.4	chr6	+	161123224	161175085	5340	ENST00000308192	PLG
uc010kkc.2	chr6	+	161412821	161530946	4216	ENST00000392142	MAP3K4
uc003qtn.3	chr6	+	161412821	161538417	4216	ENST00000392142	MAP3K4
uc003qto.3	chr6	+	161412821	161538417	4216	ENST00000366919	MAP3K4
uc011efz.2	chr6	+	161412821	161538417	4216	ENST00000392142	MAP3K4
uc011ega.2	chr6	+	161412821	161538417	4216	ENST00000392142	MAP3K4
uc003qtp.3	chr6	+	161512410	161538417	4216	ENST00000366919	MAP3K4
uc003qtq.3	chr6	+	161522064	161538417	4216	ENST00000536852	MAP3K4
uc003qtr.1	chr6	-	161551056	161695107	56895	ENST00000320285	AGPAT4
uc003qts.1	chr6	-	161551056	161695107	56895	ENST00000320285	AGPAT4
uc011egb.1	chr6	-	161551056	161695107	56895	ENST00000320285	AGPAT4
uc003qtt.1	chr6	-	161570236	161653334	56895	ENST00000366908	AGPAT4
uc011egc.1	chr6	-	161574377	161695107	56895	ENST00000366908	AGPAT4
uc011egd.1	chr6	-	161574377	161695107	56895	ENST00000366908	AGPAT4
uc011ege.1	chr6	-	161574377	161695107	56895	ENST00000366908	AGPAT4
uc011egf.2	chr6	-	161768589	162258053	5071	ENST00000366898	PARK2
uc003qtv.4	chr6	-	161768589	162683797	5071	ENST00000366898	PARK2
uc010kkd.3	chr6	-	161768589	162864505	5071	ENST00000366898	PARK2
uc003qtw.4	chr6	-	161768589	162864505	5071	ENST00000366898	PARK2
uc003qtx.4	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zhs.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zht.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc003qty.4	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc003qtz.4	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc031sqz.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zhu.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zhv.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zhw.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zhx.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc021zhy.1	chr6	-	161768589	163148834	5071	ENST00000366898	PARK2
uc010kke.1	chr6	-	161966143	163148834	5071	ENST00000366892	PARK2
uc003qua.3	chr6	+	163148163	163736524	135138	ENST00000337019	PACRG
uc003qub.3	chr6	+	163148163	163736524	135138	ENST00000366889	PACRG
uc003quc.3	chr6	+	163149001	163736524	135138	ENST00000366888	PACRG
uc003qui.3	chr6	+	163835674	163999628	9444	ENST00000361752	QKI
uc003que.3	chr6	+	163835674	163999628	9444	ENST00000361752	QKI
uc003quf.3	chr6	+	163835674	163999628	9444	ENST00000361752	QKI
uc003qug.3	chr6	+	163835674	163999628	9444	ENST00000361752	QKI
uc003quj.3	chr6	+	163835674	163999628	9444	ENST00000361752	QKI
uc003quh.3	chr6	+	163835674	163999628	9444	ENST00000361752	QKI
uc011egj.2	chr6	-	165740775	165990027	10846	ENST00000366882	PDE10A
uc011egk.2	chr6	-	165740775	165990027	10846	ENST00000366882	PDE10A
uc003qun.3	chr6	-	165740775	166075588	10846	ENST00000366882	PDE10A
uc003quo.3	chr6	-	165740775	166075588	10846	ENST00000366882	PDE10A
uc003qut.2	chr6	-	166571145	166581365	6862	ENST00000296946	T
uc003quu.2	chr6	-	166571145	166582157	6862	ENST00000296946	T
uc003quv.2	chr6	-	166571145	166582157	6862	ENST00000366871	T
uc003qux.3	chr6	-	166733516	166755991	113402	ENST00000361731	SFT2D1
uc010kkk.1	chr6	-	166822853	166837464	6196	ENST00000265678	RPS6KA2
uc011ego.1	chr6	-	166822853	166955938	6196	ENST00000265678	RPS6KA2
uc010kkl.1	chr6	-	166822853	166958171	6196	ENST00000265678	RPS6KA2
uc003qvb.1	chr6	-	166822853	167040726	6196	ENST00000265678	RPS6KA2
uc003qvc.1	chr6	-	166822853	167275771	6196	ENST00000510118	RPS6KA2
uc003qvd.1	chr6	-	166822853	167275771	6196	ENST00000510118	RPS6KA2
uc011egp.1	chr6	+	167412815	167453926	11116	ENST00000366847	FGFR1OP
uc003qvj.3	chr6	+	167412815	167454066	11116	ENST00000366847	FGFR1OP
uc003qvk.3	chr6	+	167412815	167454066	11116	ENST00000366847	FGFR1OP
uc003qvl.3	chr6	+	167412815	167552629	1235	ENST00000400926	CCR6
uc010kkm.3	chr6	+	167525294	167552629	1235	ENST00000400926	CCR6
uc003qvn.4	chr6	+	167536240	167552629	1235	ENST00000341935	CCR6
uc003qvm.4	chr6	+	167536258	167552629	1235	ENST00000341935	CCR6
uc003qvq.3	chr6	+	167704802	167729502	54346	ENST00000230256	UNC93A
