hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc002ukn.3	chr2	+	176994421	176997423	3234	ENST00000313173	HOXD8
uc002ukp.3	chr2	+	176994467	176997423	3234	ENST00000313173	HOXD8
uc002uko.3	chr2	+	176994467	176997423	3234	ENST00000313173	HOXD8
uc002uks.3	chr2	+	177016112	177017949	3233	ENST00000306324	HOXD4
uc002ukt.1	chr2	+	177028804	177037826	3232	ENST00000249440	HOXD3
uc002ukv.5	chr2	+	177053306	177055635	3231	ENST00000331462	HOXD1
uc010fqy.4	chr2	+	177053306	177055635	3231	ENST00000331462	HOXD1
uc002ukw.3	chr2	+	177134122	177202753	10651	ENST00000420864	MTX2
uc002ukx.3	chr2	+	177134122	177202753	10651	ENST00000420864	MTX2
uc002ulb.1	chr2	+	178077421	178084054	220988	ENST00000392524	HNRNPA3
uc002ule.3	chr2	+	178081403	178088580	220988	ENST00000411529	HNRNPA3
uc002ulc.1	chr2	+	178077421	178088685	220988	ENST00000411529	HNRNPA3
uc002uld.2	chr2	+	178077487	178088685	220988	ENST00000411529	HNRNPA3
uc002ulg.5	chr2	-	178095030	178128617	4780	ENST00000397063	NFE2L2
uc010zfa.3	chr2	-	178095030	178128617	4780	ENST00000397063	NFE2L2
uc010fra.3	chr2	-	178097004	178128617	4780	ENST00000423513	NFE2L2
uc010frb.3	chr2	-	178098204	178128617	4780	ENST00000477534	NFE2L2
uc002ulh.5	chr2	-	178095030	178129859	4780	ENST00000397062	NFE2L2
uc002uli.5	chr2	-	178095030	178257419	4780	ENST00000464747	NFE2L2
uc002ull.2	chr2	+	178257470	178408564	8540	ENST00000264167	AGPS
uc010zfb.1	chr2	+	178257768	178408564	8540	ENST00000264167	AGPS
uc010zfc.1	chr2	-	178414889	178417500	n/a	n/a	TTC30B
uc002uln.3	chr2	-	178414880	178417524	150737	ENST00000408939	TTC30B
uc010zfd.2	chr2	-	178493145	178540388	50940	ENST00000358450	PDE11A
uc002ulp.3	chr2	-	178487976	178753466	50940	ENST00000358450	PDE11A
uc002uls.1	chr2	-	178493774	178787564	50940	ENST00000409504	PDE11A
uc002ulu.1	chr2	-	178494126	178787564	50940	ENST00000449286	PDE11A
uc002ulq.3	chr2	-	178487976	178937482	50940	ENST00000286063	PDE11A
uc002ulr.3	chr2	-	178487976	178973066	50940	ENST00000358450	PDE11A
uc002ult.1	chr2	-	178493774	178973066	50940	ENST00000358450	PDE11A
uc002ulv.3	chr2	+	178977181	178994382	129831	ENST00000286070	RBM45
uc002ulw.3	chr2	+	179059207	179247504	114880	ENST00000357080	OSBPL6
uc002uly.3	chr2	+	179059207	179264160	114880	ENST00000190611	OSBPL6
uc002ulx.3	chr2	+	179059207	179264160	114880	ENST00000190611	OSBPL6
uc010zfe.2	chr2	+	179059207	179264160	114880	ENST00000190611	OSBPL6
uc002ulz.3	chr2	+	179059207	179264160	114880	ENST00000190611	OSBPL6
uc002uma.3	chr2	+	179184970	179264160	114880	ENST00000190611	OSBPL6
uc002umc.3	chr2	-	179296140	179308734	8575	ENST00000490501	PRKRA
uc002umd.3	chr2	-	179296140	179315355	8575	ENST00000325748	PRKRA
uc002ume.3	chr2	-	179296140	179315484	8575	ENST00000325748	PRKRA
uc002umf.3	chr2	-	179296140	179315958	8575	ENST00000325748	PRKRA
uc002umg.3	chr2	-	179296140	179315958	8575	ENST00000325748	PRKRA
uc002umm.3	chr2	-	179328390	179343355	51661	ENST00000424785	FKBP7
uc002umk.3	chr2	-	179328390	179343355	51661	ENST00000424785	FKBP7
uc002uml.3	chr2	-	179328390	179343355	51661	ENST00000424785	FKBP7
uc010zff.2	chr2	-	179328390	179343355	51661	ENST00000424785	FKBP7
uc002umn.3	chr2	+	179345198	179369782	65977	ENST00000234453	PLEKHA3
uc002umq.4	chr2	-	179390716	179393946	7273	ENST00000460472	TTN
uc002umw.1	chr2	-	179504425	179516263	7273	ENST00000342992	TTN
uc002umx.1	chr2	-	179504774	179516263	7273	ENST00000589042	TTN
uc010zfk.2	chr2	-	179522607	179536994	7273	ENST00000589042	TTN
uc002una.1	chr2	-	179537133	179544409	7273	ENST00000589042	TTN
uc010frf.1	chr2	-	179537133	179544409	7273	ENST00000342992	TTN
uc010fre.1	chr2	-	179501124	179567390	7273	ENST00000342992	TTN
uc002umz.1	chr2	-	179519471	179629029	7273	ENST00000589042	TTN
uc010frg.1	chr2	-	179650574	179659979	7273	ENST00000360870	TTN
uc031rqc.1	chr2	-	179390716	179672150	7273	ENST00000589042	TTN
uc031rqd.1	chr2	-	179390716	179672150	7273	ENST00000589042	TTN
uc021vsy.2	chr2	-	179390716	179672150	7273	ENST00000589042	TTN
uc021vsz.2	chr2	-	179390716	179672150	7273	ENST00000342175	TTN
uc021vta.2	chr2	-	179390716	179672150	7273	ENST00000359218	TTN
uc021vtb.2	chr2	-	179390716	179672150	7273	ENST00000460472	TTN
uc002unb.3	chr2	-	179609135	179672150	7273	ENST00000360870	TTN
uc002und.3	chr2	-	179663221	179672150	7273	ENST00000470257	TTN
uc002unf.1	chr2	-	179700491	179749819	285025	ENST00000295723	CCDC141
uc002une.2	chr2	-	179694483	179914786	285025	ENST00000420890	CCDC141
uc002ung.3	chr2	-	179737747	179914786	285025	ENST00000409284	CCDC141
uc002unh.4	chr2	-	179966418	179989285	91404	ENST00000428443	SESTD1
uc002uni.4	chr2	-	179966418	180129350	91404	ENST00000428443	SESTD1
uc002unj.3	chr2	-	180306710	180427315	151126	ENST00000336917	ZNF385B
uc002unl.4	chr2	-	180306710	180450631	151126	ENST00000410066	ZNF385B
uc002unk.4	chr2	-	180306710	180450631	151126	ENST00000466398	ZNF385B
uc002unm.3	chr2	-	180306710	180610769	151126	ENST00000409343	ZNF385B
uc002unn.4	chr2	-	180306710	180726232	151126	ENST00000410066	ZNF385B
uc002uno.2	chr2	-	180809603	180824463	57703	ENST00000410053	CWC22
uc010frh.1	chr2	-	180809603	180871780	57703	ENST00000410053	CWC22
uc002unp.2	chr2	-	180809603	180871840	57703	ENST00000410053	CWC22
uc002unq.1	chr2	+	181845111	181928150	10477	ENST00000392415	UBE2E3
uc002unr.1	chr2	+	181845341	181928150	10477	ENST00000410062	UBE2E3
uc010fri.1	chr2	+	181845850	181928150	10477	ENST00000602710	UBE2E3
uc010zfl.1	chr2	+	182321618	182351128	3676	ENST00000465522	ITGA4
uc010frj.1	chr2	+	182363298	182392177	3676	ENST00000476824	ITGA4
uc002unu.3	chr2	+	182321618	182402468	3676	ENST00000397033	ITGA4
uc002unv.3	chr2	+	182386910	182402468	3676	ENST00000397033	ITGA4
uc002unw.3	chr2	-	182401400	182412625	375298	ENST00000410087	CERKL
uc002unx.3	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc010frk.4	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc002uny.3	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc010zfm.2	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc002unz.3	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc002uoa.3	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc002uob.3	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc002uoc.3	chr2	-	182401400	182521834	375298	ENST00000410087	CERKL
uc002uoe.3	chr2	-	182412548	182521834	375298	ENST00000494398	CERKL
uc021vth.1	chr2	-	182401400	182521851	375298	ENST00000410087	CERKL
uc021vti.1	chr2	-	182401400	182521851	375298	ENST00000410087	CERKL
uc021vtj.1	chr2	-	182401400	182521851	375298	ENST00000410087	CERKL
uc021vtk.1	chr2	-	182401400	182521851	375298	ENST00000410087	CERKL
uc021vtl.1	chr2	-	182401400	182521851	375298	ENST00000410087	CERKL
uc021vto.1	chr2	-	182542516	182543587	n/a	n/a	NEUROD1
uc021vtm.2	chr2	-	182401400	182545392	375298	ENST00000410087	CERKL
uc002uod.3	chr2	-	182401400	182545392	375298	ENST00000410087	CERKL
uc002uof.4	chr2	-	182540832	182545392	4760	ENST00000295108	NEUROD1
uc010zfn.1	chr2	+	182756471	182759422	6744	ENST00000480753	SSFA2
uc002uoi.3	chr2	+	182756471	182795464	6744	ENST00000431877	SSFA2
uc002uoh.3	chr2	+	182756471	182795464	6744	ENST00000431877	SSFA2
uc002uoj.3	chr2	+	182756471	182795464	6744	ENST00000431877	SSFA2
uc002uok.3	chr2	+	182756471	182795464	6744	ENST00000440623	SSFA2
uc010zfo.2	chr2	+	182756471	182795464	6744	ENST00000431877	SSFA2
uc002uol.3	chr2	+	182763585	182795464	6744	ENST00000416081	SSFA2
uc002uom.3	chr2	+	182779942	182795464	6744	ENST00000409136	SSFA2
uc002uou.4	chr2	-	183032613	183106790	5136	ENST00000351439	PDE1A
uc002uor.4	chr2	-	183032613	183291775	5136	ENST00000351439	PDE1A
uc010zfp.2	chr2	-	183004761	183387113	5136	ENST00000435564	PDE1A
uc002uoq.2	chr2	-	183004761	183387336	5136	ENST00000435564	PDE1A
uc002uov.1	chr2	-	183129027	183387465	5136	ENST00000410103	PDE1A
uc010zfq.2	chr2	-	183004761	183387572	5136	ENST00000435564	PDE1A
uc002uos.4	chr2	-	183032613	183387572	5136	ENST00000410103	PDE1A
uc002uow.2	chr2	+	183580767	183644750	54431	ENST00000264065	DNAJC10
uc002uox.2	chr2	+	183580767	183644750	54431	ENST00000264065	DNAJC10
uc002uoy.2	chr2	+	183580767	183644750	54431	ENST00000264065	DNAJC10
uc010fro.2	chr2	+	183580767	183644750	54431	ENST00000264065	DNAJC10
uc002uoz.2	chr2	+	183580767	183644750	54431	ENST00000264065	DNAJC10
uc002upa.2	chr2	-	183698004	183731498	2487	ENST00000295113	FRZB
uc002upb.4	chr2	-	183789578	183903586	10787	ENST00000360982	NCKAP1
uc002upc.4	chr2	-	183789578	183903586	10787	ENST00000360982	NCKAP1
uc002upd.3	chr2	+	183943286	183964722	142679	ENST00000354221	DUSP19
uc010frp.3	chr2	+	183943286	183964722	142679	ENST00000354221	DUSP19
uc010zfr.2	chr2	+	183943286	183964722	142679	ENST00000354221	DUSP19
uc002upe.3	chr2	+	183943286	183964722	142679	ENST00000354221	DUSP19
uc010zfs.2	chr2	+	183984749	184026408	129401	ENST00000295119	NUP35
uc002upf.3	chr2	+	183989082	184026408	129401	ENST00000295119	NUP35
uc010zft.2	chr2	+	183989082	184026408	129401	ENST00000295119	NUP35
uc002upg.3	chr2	+	183989082	184026408	129401	ENST00000295119	NUP35
uc002uph.3	chr2	+	185463092	185804214	91752	ENST00000302277	ZNF804A
uc002upj.2	chr2	+	186610155	186628016	401024	ENST00000424728	FSIP2
uc010frr.2	chr2	+	186610155	186628016	401024	ENST00000424728	FSIP2
uc002upl.3	chr2	+	186603354	186698016	401024	ENST00000343098	FSIP2
uc002upm.3	chr2	+	186653369	186698016	401024	ENST00000424728	FSIP2
uc002upo.3	chr2	+	187350884	187374087	55854	ENST00000337859	ZC3H15
uc002upq.4	chr2	+	187454789	187545629	3685	ENST00000261023	ITGAV
uc010frs.4	chr2	+	187454789	187545629	3685	ENST00000261023	ITGAV
uc010zfv.3	chr2	+	187464931	187545629	3685	ENST00000261023	ITGAV
uc002upr.1	chr2	+	187558788	187628335	165215	ENST00000304698	FAM171B
uc002ups.3	chr2	+	187558788	187628512	165215	ENST00000304698	FAM171B
uc002upt.3	chr2	+	187626549	187630684	n/a	n/a	FAM171B
uc002upu.1	chr2	-	187692206	187713897	151112	ENST00000295131	ZSWIM2
uc002upv.5	chr2	-	188206689	188313021	10203	ENST00000392370	CALCRL
uc010frt.4	chr2	-	188206689	188313021	10203	ENST00000392370	CALCRL
uc002upw.3	chr2	-	188293063	188313021	10203	ENST00000479784	CALCRL
uc002upy.3	chr2	-	188328957	188419219	7035	ENST00000233156	TFPI
uc002uqa.2	chr2	-	188343304	188419219	7035	ENST00000339091	TFPI
uc002uqb.2	chr2	-	188343304	188419219	7035	ENST00000409676	TFPI
uc002uqc.4	chr2	+	189156395	189406839	51454	ENST00000410051	GULP1
uc002uqh.1	chr2	+	189434754	189459786	51454	ENST00000451191	GULP1
uc002uqd.3	chr2	+	189156395	189460652	51454	ENST00000359135	GULP1
uc010fru.3	chr2	+	189156395	189460652	51454	ENST00000359135	GULP1
uc010zfw.2	chr2	+	189156395	189460652	51454	ENST00000359135	GULP1
uc002uqg.3	chr2	+	189157389	189460652	51454	ENST00000409580	GULP1
uc002uqf.3	chr2	+	189157389	189460652	51454	ENST00000359135	GULP1
uc010frw.1	chr2	+	189856394	189859058	1281	ENST00000317840	COL3A1
uc002uqj.1	chr2	+	189839098	189877472	1281	ENST00000304636	COL3A1
uc010frx.3	chr2	-	189896640	189950498	1290	ENST00000374866	COL5A2
uc002uqk.3	chr2	-	189896640	190044605	1290	ENST00000374866	COL5A2
uc002uql.1	chr2	+	190306158	190340264	84128	ENST00000314761	WDR75
uc002uqm.1	chr2	+	190306158	190340264	84128	ENST00000436347	WDR75
uc002uqn.1	chr2	+	190306158	190340264	84128	ENST00000427960	WDR75
uc002uqp.4	chr2	-	190425315	190445537	30061	ENST00000261024	SLC40A1
uc002uqq.2	chr2	-	190437252	190445537	30061	ENST00000479598	SLC40A1
uc010zfx.1	chr2	-	190444538	190446748	30061	ENST00000455320	SLC40A1
uc002uqr.1	chr2	-	190444538	190448146	30061	ENST00000427241	SLC40A1
uc002uqs.1	chr2	-	190444538	190448484	30061	ENST00000427241	SLC40A1
uc002uqt.3	chr2	+	190526124	190535557	54529	ENST00000260952	ASNSD1
uc002uqv.1	chr2	+	190541181	190557575	150709	ENST00000433782	ANKAR
uc002uqu.3	chr2	+	190539218	190611376	150709	ENST00000431575	ANKAR
uc002uqw.2	chr2	+	190540710	190611376	150709	ENST00000520309	ANKAR
uc002uqx.2	chr2	+	190584297	190611376	150709	ENST00000438402	ANKAR
uc002uqy.2	chr2	+	190592581	190611376	150709	ENST00000431575	ANKAR
uc010zfy.1	chr2	-	190619040	190627670	64172	ENST00000518114	OSGEPL1
uc002uqz.1	chr2	-	190611385	190627924	64172	ENST00000519810	OSGEPL1
uc002ura.1	chr2	-	190611393	190627953	64172	ENST00000519810	OSGEPL1
uc002urb.4	chr2	-	190634992	190648108	94101	ENST00000325795	ORMDL1
uc002urd.4	chr2	-	190634992	190649097	94101	ENST00000325795	ORMDL1
uc002ure.4	chr2	-	190634992	190649097	94101	ENST00000392350	ORMDL1
uc010zfz.1	chr2	+	190648810	190670561	5378	ENST00000409985	PMS1
uc010zga.1	chr2	+	190648810	190728700	5378	ENST00000441310	PMS1
uc002urn.1	chr2	+	190718654	190728841	5378	ENST00000424307	PMS1
uc010zgb.1	chr2	+	190648810	190728954	5378	ENST00000441310	PMS1
uc010fry.1	chr2	+	190656515	190738382	5378	ENST00000409823	PMS1
uc002urh.4	chr2	+	190648810	190742355	5378	ENST00000441310	PMS1
uc002urk.4	chr2	+	190648810	190742355	5378	ENST00000441310	PMS1
uc002uri.4	chr2	+	190648810	190742355	5378	ENST00000441310	PMS1
uc010zgc.2	chr2	+	190648810	190742355	5378	ENST00000441310	PMS1
uc010zgd.2	chr2	+	190648810	190742355	5378	ENST00000441310	PMS1
uc002urj.3	chr2	+	190649238	190742355	5378	ENST00000450931	PMS1
uc010frz.3	chr2	+	190656515	190742355	5378	ENST00000447232	PMS1
uc002url.3	chr2	+	190682742	190742355	5378	ENST00000447232	PMS1
uc002urm.3	chr2	+	190708689	190742355	5378	ENST00000441310	PMS1
uc002urp.3	chr2	-	190920425	190927455	2660	ENST00000260950	MSTN
uc021vub.1	chr2	+	191064586	191064874	n/a	n/a	C2orf88
uc002urq.3	chr2	+	191002485	191068210	84281	ENST00000340623	C2orf88
uc002urr.3	chr2	+	191014971	191068210	84281	ENST00000340623	C2orf88
uc002urs.3	chr2	+	191045588	191068210	84281	ENST00000340623	C2orf88
uc002urt.3	chr2	+	191045680	191068210	84281	ENST00000340623	C2orf88
uc002uru.3	chr2	-	191069359	191184771	26275	ENST00000359678	HIBCH
uc002urv.3	chr2	-	191069359	191184771	26275	ENST00000359678	HIBCH
uc002ury.4	chr2	+	191208195	191236391	3628	ENST00000392329	INPP1
uc010fsb.3	chr2	+	191208195	191236391	3628	ENST00000392329	INPP1
uc002urx.4	chr2	+	191208195	191236391	3628	ENST00000392329	INPP1
uc002urz.2	chr2	+	191273080	191367041	54842	ENST00000392328	MFSD6
uc010zge.1	chr2	+	191334217	191367041	54842	ENST00000281416	MFSD6
uc010zgg.1	chr2	-	191375086	191399042	100131211	ENST00000414176	TMEM194B
uc010zgf.2	chr2	-	191371618	191399468	100131211	ENST00000409150	TMEM194B
uc002usb.3	chr2	+	191513847	191557492	4664	ENST00000337386	NAB1
uc010fsc.3	chr2	+	191513847	191557492	4664	ENST00000337386	NAB1
uc010fsd.3	chr2	+	191523784	191557492	4664	ENST00000337386	NAB1
uc002usc.3	chr2	+	191523883	191557492	4664	ENST00000337386	NAB1
uc010zgh.2	chr2	+	191523883	191557492	4664	ENST00000337386	NAB1
uc002usd.2	chr2	+	191745546	191761227	2744	ENST00000479552	GLS
uc002use.3	chr2	+	191745546	191800015	2744	ENST00000338435	GLS
uc002usg.2	chr2	+	191783988	191800015	2744	ENST00000338435	GLS
uc002usf.3	chr2	+	191745546	191830270	2744	ENST00000320717	GLS
uc002ush.3	chr2	+	191783988	191830270	2744	ENST00000320717	GLS
uc010zgi.2	chr2	+	191791995	191830270	2744	ENST00000320717	GLS
uc010zgj.2	chr2	+	191792415	191830270	2744	ENST00000320717	GLS
uc021vue.1	chr2	-	191833761	191878404	6772	ENST00000361099	STAT1
uc010fse.2	chr2	-	191833761	191878681	6772	ENST00000361099	STAT1
uc002usj.2	chr2	-	191833761	191878976	6772	ENST00000361099	STAT1
uc002usk.2	chr2	-	191840262	191878976	6772	ENST00000392322	STAT1
uc002usl.2	chr2	-	191840262	191878976	6772	ENST00000392323	STAT1
uc010fsf.1	chr2	-	191845345	191878976	6772	ENST00000361099	STAT1
uc010zgk.1	chr2	-	191896067	191934497	6775	ENST00000358470	STAT4
uc002uso.2	chr2	-	191896851	192015740	6775	ENST00000495849	STAT4
uc002usp.4	chr2	-	191940760	192015740	6775	ENST00000495326	STAT4
uc002usm.2	chr2	-	191894301	192015986	6775	ENST00000392320	STAT4
uc002usn.2	chr2	-	191894301	192016322	6775	ENST00000358470	STAT4
uc010zgl.2	chr2	-	192011338	192016322	6775	ENST00000450994	STAT4
uc010zgm.1	chr2	-	192011338	192037397	6775	ENST00000495326	STAT4
uc010zgn.1	chr2	-	192011338	192038902	6775	ENST00000495326	STAT4
uc010zgo.1	chr2	-	192011338	192038902	6775	ENST00000495326	STAT4
uc002uss.1	chr2	+	192127724	192228601	4430	ENST00000451437	MYO1B
uc002ust.1	chr2	+	192245729	192253002	4430	ENST00000494129	MYO1B
uc010fsg.2	chr2	+	192110106	192290115	4430	ENST00000392318	MYO1B
uc002usq.2	chr2	+	192110106	192290115	4430	ENST00000339514	MYO1B
uc002usr.2	chr2	+	192110253	192290115	4430	ENST00000304164	MYO1B
uc002usu.2	chr2	+	192256833	192290115	4430	ENST00000392316	MYO1B
uc021vuf.1	chr2	+	192542797	192553248	64859	ENST00000410026	NABP1
uc002usw.3	chr2	+	192542797	192553248	64859	ENST00000410026	NABP1
uc002usy.3	chr2	+	192542860	192553248	64859	ENST00000410026	NABP1
uc002usx.3	chr2	+	192542860	192553248	64859	ENST00000410026	NABP1
uc021vug.1	chr2	+	192548211	192553248	64859	ENST00000410026	NABP1
uc002utb.3	chr2	-	192699031	192712006	8436	ENST00000304141	SDPR
uc031rqm.1	chr2	-	192813771	193059644	23671	ENST00000392314	TMEFF2
uc002utc.3	chr2	-	192814746	193059644	23671	ENST00000272771	TMEFF2
uc002utd.1	chr2	-	193041468	193059644	23671	ENST00000409056	TMEFF2
uc002utg.4	chr2	+	196521531	196602426	57181	ENST00000409086	SLC39A10
uc002uth.4	chr2	+	196521851	196602426	57181	ENST00000359634	SLC39A10
uc010zgp.2	chr2	+	196521851	196602426	57181	ENST00000430412	SLC39A10
uc002uti.4	chr2	-	196602426	196660564	56171	ENST00000409063	DNAH7
uc002utj.4	chr2	-	196602426	196933536	56171	ENST00000312428	DNAH7
uc002utk.3	chr2	-	196998306	197036336	9262	ENST00000263955	STK17B
uc010fsh.3	chr2	-	196998306	197041227	9262	ENST00000263955	STK17B
uc002utl.1	chr2	-	197063976	197226946	57520	ENST00000409111	HECW2
uc002utm.1	chr2	-	197063976	197457335	57520	ENST00000260983	HECW2
uc002uto.1	chr2	+	197504355	197532658	284992	ENST00000471546	CCDC150
uc010zgq.1	chr2	+	197504355	197559883	284992	ENST00000472405	CCDC150
uc010zgr.1	chr2	+	197504355	197559883	284992	ENST00000272831	CCDC150
uc002utq.1	chr2	+	197584002	197592735	284992	ENST00000463826	CCDC150
uc010zgt.1	chr2	+	197559769	197594585	284992	ENST00000448409	CCDC150
uc002utr.1	chr2	+	197584002	197594585	284992	ENST00000487663	CCDC150
uc002utp.1	chr2	+	197504355	197597530	284992	ENST00000389175	CCDC150
uc010zgs.1	chr2	+	197504355	197597530	284992	ENST00000389175	CCDC150
uc002utt.4	chr2	-	197642371	197650312	9330	ENST00000448087	GTF3C3
uc002uts.3	chr2	-	197627755	197664492	9330	ENST00000263956	GTF3C3
uc010zgu.2	chr2	-	197627755	197664492	9330	ENST00000263956	GTF3C3
uc002utu.3	chr2	-	197644812	197664492	9330	ENST00000409364	GTF3C3
uc010fsi.3	chr2	-	197697727	197710741	80055	ENST00000423035	PGAP1
uc002utw.3	chr2	-	197697727	197791454	80055	ENST00000423035	PGAP1
uc002utx.3	chr2	-	197697727	197791454	80055	ENST00000423035	PGAP1
uc002uty.1	chr2	-	197711726	197791454	80055	ENST00000409475	PGAP1
uc010zgv.1	chr2	-	197750147	197792519	80055	ENST00000409188	PGAP1
uc010fsj.2	chr2	-	197755551	197792519	80055	ENST00000485830	PGAP1
uc002utz.4	chr2	-	197831740	197987516	91526	ENST00000424317	ANKRD44
uc021vuk.2	chr2	-	197859249	198062762	91526	ENST00000328737	ANKRD44
uc021vuj.1	chr2	-	197851385	198175521	91526	ENST00000282272	ANKRD44
uc002uub.3	chr2	-	197942536	198175521	91526	ENST00000409153	ANKRD44
uc010zgw.2	chr2	-	197942536	198175521	91526	ENST00000409153	ANKRD44
uc002uuc.3	chr2	-	197964194	198175521	91526	ENST00000409919	ANKRD44
uc002uud.2	chr2	-	197998694	198175521	91526	ENST00000463879	ANKRD44
uc002uue.3	chr2	-	198256697	198299771	23451	ENST00000335508	SF3B1
uc010fsk.1	chr2	-	198281464	198299771	23451	ENST00000335508	SF3B1
uc002uuf.3	chr2	-	198283520	198299771	23451	ENST00000414963	SF3B1
uc002uug.3	chr2	-	198283520	198299771	23451	ENST00000487698	SF3B1
uc002uuh.1	chr2	+	198318230	198339851	80219	ENST00000263960	COQ10B
uc010fsl.1	chr2	+	198318694	198339851	80219	ENST00000263960	COQ10B
uc002uui.3	chr2	-	198351307	198364640	3329	ENST00000388968	HSPD1
uc010zgx.2	chr2	-	198351307	198364640	3329	ENST00000388968	HSPD1
uc010fsm.3	chr2	-	198351307	198364640	3329	ENST00000388968	HSPD1
uc010zgy.1	chr2	-	198361634	198364812	3329	ENST00000544407	HSPD1
uc002uuk.3	chr2	-	198351307	198364998	3329	ENST00000345042	HSPD1
uc002uul.3	chr2	+	198364720	198368187	3336	ENST00000233893	HSPE1
uc002uum.4	chr2	+	198380294	198418423	25843	ENST00000233892	MOB4
uc002uun.4	chr2	+	198380766	198418423	25843	ENST00000323303	MOB4
uc010fsn.3	chr2	+	198380766	198418423	25843	ENST00000323303	MOB4
uc010fso.3	chr2	+	198380766	198418423	25843	ENST00000323303	MOB4
uc010zgz.2	chr2	+	198380766	198418423	25843	ENST00000323303	MOB4
uc021vun.1	chr2	+	198381021	198418423	25843	ENST00000233892	MOB4
uc002uuq.3	chr2	+	198570027	198573114	92935	ENST00000282276	MARS2
uc002uur.2	chr2	-	198591602	198649734	66037	ENST00000430004	BOLL
uc002uuu.1	chr2	-	198592972	198649734	66037	ENST00000430004	BOLL
uc002uus.2	chr2	-	198591602	198650074	66037	ENST00000392296	BOLL
uc002uut.2	chr2	-	198591602	198650938	66037	ENST00000321801	BOLL
uc010zha.1	chr2	-	198591602	198650938	66037	ENST00000321801	BOLL
uc010fsp.3	chr2	+	198669425	199014608	5334	ENST00000435320	PLCL1
uc002uuv.4	chr2	+	198669425	199014608	5334	ENST00000435320	PLCL1
uc010fsq.2	chr2	-	200134222	200320819	23314	ENST00000417098	SATB2
uc002uuy.2	chr2	-	200134222	200322819	23314	ENST00000417098	SATB2
uc002uva.2	chr2	-	200134222	200329831	23314	ENST00000260926	SATB2
uc002uuz.2	chr2	-	200134222	200335989	23314	ENST00000260926	SATB2
uc010zhb.2	chr2	+	200775978	200792996	205327	ENST00000319974	C2orf69
uc002uvj.4	chr2	-	200793633	200820459	129450	ENST00000483328	TYW5
uc002uvi.4	chr2	-	200793633	200820459	129450	ENST00000354611	TYW5
uc002uvk.4	chr2	-	200793633	200820459	129450	ENST00000483328	TYW5
uc010fss.3	chr2	-	200793633	200820459	129450	ENST00000483328	TYW5
uc002uvl.3	chr2	-	200806805	200820459	129450	ENST00000493181	TYW5
uc002uvm.3	chr2	+	200820039	200828847	79568	ENST00000295079	C2orf47
uc002uvn.4	chr2	+	201170603	201346986	26010	ENST00000409718	SPATS2L
uc010fst.3	chr2	+	201170615	201346986	26010	ENST00000409718	SPATS2L
uc002uvo.4	chr2	+	201170615	201346986	26010	ENST00000409718	SPATS2L
uc002uvp.4	chr2	+	201170984	201346986	26010	ENST00000409988	SPATS2L
uc002uvq.4	chr2	+	201170984	201346986	26010	ENST00000409988	SPATS2L
uc002uvr.4	chr2	+	201171355	201346986	26010	ENST00000409140	SPATS2L
